,bedrooms,sqft_lot,sqft_living,price,floors10,floors15,floors20,floors25,floors30,floors35,view00,view10,view20,view30,view40,grade3,grade4,grade5,grade6,grade7,grade8,grade9,grade10,grade11,grade12,grade13
183,0.6931471805599453,8.137103389639302,6.956545443151569,12.004568269319446,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
184,1.3862943611198906,9.50390510758612,8.048788283534199,13.635187003832993,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
185,1.6094379124341003,9.461099090323366,8.316300249036848,13.9108207377686,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
186,1.3862943611198906,9.210340371976184,7.306531398939505,12.502466658583977,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187,1.0986122886681098,9.076123029856374,7.549609165154532,13.235692062711331,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
188,1.3862943611198906,7.783224016336037,7.1929342212158,13.329377546788654,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189,1.0986122886681098,9.212936997823448,7.709756864454165,13.27968844210788,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190,1.0986122886681098,9.156939595249067,7.408530566894626,12.628067055589549,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
191,1.0986122886681098,9.084777149000837,7.081708586105575,12.0254496453718,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192,1.0986122886681098,9.199986959896691,7.668561108015897,13.591116224748411,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193,1.0986122886681098,8.9237243977064,7.687080155783135,12.89921982609012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194,1.0986122886681098,9.232884336411077,6.966024187106113,12.345834587905333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195,1.0986122886681098,8.522180732927277,7.432483807917119,12.456376007299998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
196,1.3862943611198906,8.776475789346321,7.585788821732034,12.955127458028414,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197,1.0986122886681098,8.314832179284556,7.673223121121708,13.049792684569493,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198,1.0986122886681098,11.100601891263528,7.554858521040676,12.994530005894443,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199,1.0986122886681098,11.951651252772821,7.2078598714324755,12.86099861326992,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,1.0986122886681098,9.36947859331448,6.756932389247553,12.254862809699606,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201,1.0986122886681098,9.612600349135398,7.570443252057374,12.601487417784837,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,1.0986122886681098,8.517193191416238,6.917705609835305,13.060487973686241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
203,1.0986122886681098,8.905172985183382,7.170119543449628,12.330500223905226,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
204,1.0986122886681098,9.041921720351219,6.813444599510896,12.521795378137476,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,1.0986122886681098,8.430981494597171,7.799753318287247,13.426755063419057,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
207,1.0986122886681098,8.676587243566487,6.917705609835305,12.959844447906553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
208,0.6931471805599453,9.169518377455928,6.802394763324311,12.102100055147195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
209,1.791759469228055,8.132706489693264,7.7406644019172415,13.047639831208393,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
210,1.3862943611198906,8.93313654381203,7.346010209913293,12.676076274775909,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211,1.0986122886681098,7.356279876550748,7.146772179452637,13.346313003752748,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
212,1.3862943611198906,9.39532504618962,7.7142311448490855,13.292106151991423,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
213,1.0986122886681098,9.79456514531194,7.906178840394815,13.049792684569493,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
214,1.3862943611198906,8.743531633626967,7.450079569807499,13.075271769870477,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
215,0.6931471805599453,9.70503661381229,6.745236349484363,12.542544882151386,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
216,1.6094379124341003,10.418524297073583,8.101677747454572,14.227620208791107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
218,0.6931471805599453,9.606697461053619,8.268731832117737,13.883169206438088,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
219,0.6931471805599453,9.287301413112312,7.1853870155804165,13.054084536651034,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220,1.3862943611198906,8.770283819098399,7.9229859587111955,13.438632906708023,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
221,1.0986122886681098,9.185022563991893,7.4673710669175595,12.54236629477704,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222,1.3862943611198906,9.874882295525794,7.753623546559746,13.1749558275235,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223,1.0986122886681098,9.68159322062235,7.705262474866325,12.691580461311874,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224,1.0986122886681098,9.033483854613287,7.61085279039525,12.70076888736628,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
225,1.0986122886681098,8.922658299524402,7.1308988302963465,12.873902018105829,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
226,0.6931471805599453,8.782015969721936,7.31986492980897,13.081437210791684,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227,1.3862943611198906,9.185330208972015,7.450079569807499,12.487296407920908,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
228,1.0986122886681098,9.632072452548218,7.265429723253953,12.367340793126296,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229,1.0986122886681098,8.461469042643875,7.299797366758161,13.15483056754183,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,0.6931471805599453,9.667638628724365,7.27931883541462,13.39239051461739,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
231,1.3862943611198906,9.638675294175094,7.731930721948486,13.122363377404328,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232,1.791759469228055,8.902455592206882,7.986164860332727,12.66032791780777,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233,0.6931471805599453,9.230142999272362,6.907755278982137,12.269047444691562,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
234,1.0986122886681098,8.571681376700306,7.8160138391590275,13.071070083016778,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
235,1.6094379124341003,10.241387341148526,8.23217423638394,13.845069360205818,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,1.0986122886681098,11.454236468621549,7.705262474866325,12.9384405392434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
237,1.3862943611198906,8.463792414689122,7.585788821732034,12.92391243868049,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
238,1.0986122886681098,12.307202223380179,8.250620082174692,13.592367006650065,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
239,1.791759469228055,9.549238235812235,8.391629968440892,13.064734264567692,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
240,1.0986122886681098,9.048409504829962,7.265429723253953,12.323855681186558,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,0.6931471805599453,8.699514748210191,6.721425700790643,12.254862809699606,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,0.6931471805599453,8.517193191416238,7.265429723253953,13.028052697933088,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
243,1.0986122886681098,9.025936648977904,7.170119543449628,12.323855681186558,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,0.6931471805599453,8.026170194946426,6.937314081223682,13.081541382884074,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
245,1.0986122886681098,9.381937965407161,7.9157131993821155,12.802158113246987,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
246,1.3862943611198906,9.03049574505712,8.202482446576537,14.690979295318174,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
247,0.6931471805599453,8.540909718033554,6.579251212010101,12.106252310247962,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
248,1.3862943611198906,8.897272113133987,7.605890001053122,12.429216196844383,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
249,1.0986122886681098,8.006367567650246,7.352441100243583,13.083622549087899,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,1.0986122886681098,8.883085524404578,7.501082124259871,12.468436909997665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
251,1.3862943611198906,8.947025655972697,8.11969625295725,13.028052697933088,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
252,1.0986122886681098,10.497477161562855,7.31986492980897,12.936033799212835,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
253,1.0986122886681098,8.17131687471973,7.24422751560335,12.764258840656002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
254,1.0986122886681098,8.914894908906568,7.455876687491824,12.409013489526863,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
255,0.6931471805599453,9.12598002335811,7.258412150595307,13.292106151991423,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
256,1.3862943611198906,8.938531648680692,7.7664168980196555,12.86099861326992,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257,1.0986122886681098,9.346181594887597,7.365180126021013,12.66032791780777,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258,1.0986122886681098,9.227197489042606,7.114769448366463,12.449018824140563,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,1.3862943611198906,8.39502555744203,7.807916628926408,13.448785278172041,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
260,1.0986122886681098,8.389359819906353,7.414572881350589,13.567049198665774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,1.0986122886681098,9.0442857876461,7.146772179452637,12.375815420117268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
262,1.0986122886681098,10.609304136196736,7.649692623711514,13.17115354157376,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263,0.6931471805599453,8.525161361065415,6.646390514847729,12.959844447906553,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
264,0.0,9.218209330354878,6.633318433280377,12.820987977820545,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
265,1.3862943611198906,8.892886141190731,7.438383530044307,12.577636201962656,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,1.0986122886681098,9.278092474027002,7.02108396428914,12.560244459250788,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
267,0.6931471805599453,8.411832675758411,6.975413927455952,12.936033799212835,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,1.0986122886681098,9.20029003612268,7.635303886259415,12.515393893085436,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
269,1.3862943611198906,9.908475094047168,8.527143522269405,14.880221294956703,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
270,1.3862943611198906,10.956858372958548,8.577347114235984,14.130321297804308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
271,0.6931471805599453,8.92771217382708,6.946975992135418,12.985397522331171,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
272,1.0986122886681098,9.340491056441229,7.438383530044307,12.254862809699606,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
273,1.0986122886681098,8.682368589375221,7.170119543449628,12.371587084007746,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
274,1.0986122886681098,7.174724309836376,6.984716320118266,12.7098736543592,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
275,1.0986122886681098,8.414052432496725,7.88344635413774,12.80765263256463,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
276,1.0986122886681098,9.696340374306518,7.736307096548285,13.017002861746503,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277,1.3862943611198906,10.177324218165856,8.24800570160062,13.554145793829866,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278,1.3862943611198906,10.807199502203423,7.700747794511798,13.028052697933088,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
279,1.0986122886681098,8.699514748210191,7.779048644925556,12.911642346088676,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
280,1.3862943611198906,9.334767950351235,7.8632667240095735,12.627739132976346,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281,0.6931471805599453,8.568836424568076,6.756932389247553,12.043553716032399,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
282,1.6094379124341003,9.045465728785949,8.250620082174692,14.53335035111459,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
283,1.3862943611198906,8.860499167616016,8.160518247477505,13.567049198665774,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
284,1.0986122886681098,9.543879740512757,7.791522819150732,12.706847933442663,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
285,1.3862943611198906,9.067162602299854,7.908387159290043,12.821258284620408,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
286,1.6094379124341003,9.51044496442652,7.824046010856292,13.054084536651034,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
287,1.0986122886681098,8.812843433517195,7.4205789054108005,12.911642346088676,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
288,1.6094379124341003,9.239899174217728,7.9724660159745655,13.422467969854667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289,0.6931471805599453,9.55393007636626,7.402451520818244,13.122363377404328,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
290,1.3862943611198906,9.665864679957084,7.5443321080536885,12.873899453999977,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
291,1.3862943611198906,9.107753783201082,7.989560449333865,13.353475098367715,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
292,1.3862943611198906,9.161990111035136,7.67786350067821,12.793859310432293,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
293,1.3862943611198906,9.311090275076326,8.09559870137819,13.270783382522602,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294,1.0986122886681098,8.334711621820917,7.585788821732034,13.217673557208654,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
295,1.3862943611198906,10.003830501232155,8.11969625295725,13.686540176667314,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,1.0986122886681098,9.100413892597578,7.1853870155804165,12.487485104968359,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
297,1.0986122886681098,8.89370997756851,7.882314918980268,13.009194679298691,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
298,1.0986122886681098,9.091556835986216,7.615791072035833,12.909170156943286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
299,1.0986122886681098,9.385469458188632,7.371489295214277,12.496874845318198,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
300,1.3862943611198906,9.833118734869245,8.422882511944996,14.940440154949757,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
301,1.0986122886681098,8.940105213128122,7.799753318287247,12.721885810807203,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
302,1.0986122886681098,9.104979856318357,7.570443252057374,13.263862939678027,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,1.0986122886681098,8.245384468120747,7.620705086838262,12.248332006544095,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
304,1.0986122886681098,9.07680897935166,7.696212639346407,12.66032791780777,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305,1.0986122886681098,8.101677747454572,7.560080465021827,13.493926933836812,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
306,1.3862943611198906,8.955448122347393,7.495541943884256,13.217673557208654,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
307,1.3862943611198906,8.89521858376562,7.687080155783135,13.322442989119986,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
308,0.6931471805599453,8.517193191416238,6.917705609835305,13.218945475250573,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310,1.3862943611198906,8.294049640102028,7.7706452341291765,13.633988681340885,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
311,1.6094379124341003,11.269681241949016,7.414572881350589,12.211060187041213,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
312,1.6094379124341003,9.110520036693972,8.202482446576537,14.682611045647658,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
313,1.3862943611198906,9.401208634738603,8.364042011922063,14.137594057133388,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
314,1.3862943611198906,9.401208634738603,8.364042011922063,14.151982794585487,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
315,1.3862943611198906,8.948975607841776,7.575584651557793,12.628067055589549,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316,1.0986122886681098,9.550520013385718,7.859413154693583,13.096019402064726,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
317,1.0986122886681098,11.0806645340749,7.5652752818989315,12.873902018105829,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
318,0.6931471805599453,8.259458195332408,7.293017679772782,13.214030565930152,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
319,1.3862943611198906,9.079662048334066,6.684611727667927,12.501536858424009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
320,1.6094379124341003,8.870522545103873,8.055157731819678,13.616937660584268,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
321,1.0986122886681098,9.692766521220475,7.615791072035833,13.16158409055761,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
322,1.0986122886681098,9.324026136379999,7.27931883541462,12.345834587905333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
323,1.0986122886681098,9.234837843576571,7.31986492980897,12.388394202324129,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
324,0.6931471805599453,9.40029935589935,7.122866658599083,12.354492650648448,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
325,0.6931471805599453,9.40029935589935,7.122866658599083,12.390475368527953,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
326,1.0986122886681098,10.714506653690963,8.016317898503415,12.524435463425318,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
327,1.3862943611198906,8.389359819906353,7.6255950721324535,13.514405465180353,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
328,1.0986122886681098,8.940629184845639,6.907755278982137,12.13551605206704,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
329,1.0986122886681098,9.23883064237581,7.7706452341291765,13.579788224443204,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
330,1.3862943611198906,8.817297783866575,7.937374696163295,13.687677186454389,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
331,1.791759469228055,9.32188174670909,7.7142311448490855,12.538967060803502,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332,1.0986122886681098,9.261983605128021,7.501082124259871,12.594730635321957,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
333,0.6931471805599453,8.517193191416238,6.975413927455952,13.369223455335854,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
334,1.3862943611198906,9.161675199994901,7.820037989458753,13.753635154246187,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
335,1.3862943611198906,8.563695025067657,7.580699752224563,12.468436909997665,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
336,1.0986122886681098,8.624970783589669,7.982757702011113,13.235513475336985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
337,1.3862943611198906,8.160518247477505,7.31986492980897,13.581685158303204,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
338,1.0986122886681098,9.017968479328726,7.258412150595307,12.487485104968359,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
339,1.0986122886681098,9.354180941951856,7.461640392208575,12.409013489526863,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
340,1.3862943611198906,10.69183127007966,7.847762537473608,13.091904169919621,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
341,1.3862943611198906,9.037652264150466,8.019612794400267,13.435713196604688,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
342,1.0986122886681098,8.830543010616596,7.824046010856292,12.959844447906553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
343,1.3862943611198906,9.903487552536127,7.150701457592526,12.64303642069771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
344,1.3862943611198906,8.66957087183712,7.855544677915663,13.221756121282363,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
345,1.3862943611198906,8.872627365918836,6.907755278982137,12.013700752882718,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
346,1.3862943611198906,8.872627365918836,6.907755278982137,12.387977448827787,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
347,0.6931471805599453,10.393079325293726,6.975413927455952,12.676076274775909,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
348,1.0986122886681098,9.507774735870642,7.237059026124737,12.238539835667675,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
349,1.3862943611198906,8.94767606249969,7.824046010856292,12.866179972011919,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
350,0.0,9.402612259623305,6.327936783729195,12.608198852372823,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
351,1.3862943611198906,9.255313737618915,7.727535110475448,13.658856747918897,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
352,1.0986122886681098,9.574983485564092,7.549609165154532,12.66032791780777,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
353,0.6931471805599453,8.045588280803528,6.897704943128636,12.988831984779805,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
354,1.3862943611198906,9.893437216682626,7.346010209913293,12.437184366493561,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
355,1.3862943611198906,8.919319398258887,7.696212639346407,12.834681304952548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
356,1.3862943611198906,8.48920515487607,7.554858521040676,12.611537753638338,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
357,1.3862943611198906,9.169518377455928,7.4673710669175595,12.948009990259552,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
358,1.0986122886681098,11.264105066866035,7.1929342212158,13.710150042306449,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
359,1.0986122886681098,8.656955133791396,7.799753318287247,13.42970100751455,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
360,1.0986122886681098,10.307952160310709,7.402451520818244,13.045482333068371,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
